id,text,label
152,"Strong Quake, Aftershocks Hit Japan; at Least 6 Dead  TOKAMACHI, Japan (Reuters) - A powerful earthquake and  strong aftershocks rocked northern Japan, killing at least six  people, injuring more than 500 while knocking out power and  phone services and forcing thousands to evacuate, media said.",0
153,"Biologists Worried Over Alien Fish in U.S. (AP) AP - A fish known for its voracious appetite and ability to wreak havoc on freshwater ecosystems was found in Chicago's Burnham Harbor, alarming state biologists.",3
154,"Iraqi PM asks UN for rebuilding help UNITED NATIONS - Iraqs interim prime minister appealed for a major infusion of foreign troops and international aid to help his country hold elections by January, saying a failure to achieve democracy would be a victory for terrorism.",0
155,"Memory Problem Prompts Toshiba Notebook Recall Toshiba said it will launch a recall to exchange a memory module that may cause data corruption in 26 notebook PC models. The components, procured from unidentified third parties, may potentially ",3
156,"MCI Creditors Are Target of  SEC Subpoenas (washingtonpost.com) washingtonpost.com - The Securities and Exchange Commission has subpoenaed 11 members of MCI Inc.'s former creditors committee for documents related to confidential communications between the company and its bondholders, according to federal bankruptcy court filings.",3
157,"Google Tests Book Search The new search tool from Google matches queries with the content inside a book. If there is a match, Google will show links to that particular book in the search-results page.",2
158,California Joins Suit Against E-Voting Vendor Diebold The state of California has dropped a criminal investigation into the company that sold it electronic voting machines but instead will join an existing lawsuit charging that the company made ,3
159,"Alcoa-Billiton venture, Integris Metals, to go public A joint venture between Alcoa Inc. and BHP Billiton has filed to go public through an offering worth as much as \$100 million, according to regulatory filings and the companies.",2
160,"Robbie album sold on memory card Robbie Williams #39; Greatest Hits album is to be sold in memory card format for mobile phones and hand-held computers. It is believed to be the first time a major artist has sold music on the small, portable format.",3
161,"Harvard fund soars 21.1 percent The Harvard University endowment yesterday reported a 21.1 percent gain on its investments for fiscal 2004, marking its best year since 2000. But the nation's largest university fund also issued a sober forecast that returns over the next decade will be dramatically lower than in the past 10 years.",2
162,Athletics not worth the price Big-time college athletic departments who assert that their teams #39; success leads to increased alumni donations and a better applicant pool have created an  quot;arms ,1
163,"This Winter to Be Colder Than Last Year's  NEW YORK (Reuters) - Private weather forecaster EarthSat  updated its winter weather outlook on Wednesday to slightly  milder than its forecast three weeks ago, but it is still  calling for this winter to be colder than last year's.",2
164,Tokyo Stocks Climb to a Two-Week High (Reuters) Reuters - Tokyo stocks climbed to a two week high\on Friday after Tokyo Electron Ltd. and other chip-related\stocks were boosted by a bullish revenue outlook from industry\leader Intel Corp.,2
165,"African leaders discuss Darfur in Libya A summit of African leaders on the crisis in the Sudanese region of Darfur opened Sunday in the Libyan capital, Tripoli, the BBC reported.",0
166,Records Show Commander Wrote to Bush Sr. WASHINGTON - The latest records to surface from President Bush's service in the Texas Air National Guard show that one commander took an unusual interest in the congressman's son during his basic training.    The officer in charge of the unit where Bush took his basic training wrote to then-Rep...,0
167,"Children targets in war zone NEW YORK: The brutalities of a Sudan-backed religious group have left northern Uganda in a shambles, uprooting 1.8 million people who have little faith in the Kampala Government to protect them, according to a UN official.",0
168,"Schroeder May Lose Elections in Four German States (Update2) German Chancellor Gerhard Schroeder #39;s Social Democratic Party is likely to lose elections in four of Germany #39;s 16 states this month as voters protest welfare cuts and rising unemployment, according to opinion polls.",0
169,"Government: Gasoline Rose to \$1.884/gal  WASHINGTON (Reuters) - U.S. consumers paid more at the pump  as the average national price for gasoline rose 0.9 cent per  gallon during the past week to \$1.884 per gallon, the first  increase in more than a month, the U.S. government said on  Monday.",2
170,"Fearful Body Posture Tells Others: Run! The brain #39;s response to another person #39;s body language may help explain why humans are quite efficient at fleeing from danger, according to researchers.",3
171,"Transatlantic Live Brain Surgery to Be Beamed to UK (Reuters) Reuters - It's not for the squeamish but Britons\with a strong constitution will get a rare opportunity to view\brain surgery as it happens, in an operating room 4,000 miles\away in the United States.",3
172,"Iraqi legislature convenes for first time BAGHDAD -- Iraq's interim legislature convened yesterday for the first time, walled off behind US tanks as mortar rounds hit close to its meeting place.",0
173,"TSMC #39;s Chang sees plummeting Q4 utilization, capex down in 05 In what may turn out to be an ominous sign of a short-lived recovery, foundry Taiwan Semiconductor Manufacturing Co. Ltd. caught market watchers by surprise Tuesday with a grim ",2
174,"Indian Software Boom on Track, Industry Head Says India #39;s software exports are on track to grow by 30 percent in the year to March 2005, despite attempts in the key US market to discourage outsourcing and protect jobs, the industry #39;s head said on Monday.",2
175,"Adventurer to launch solo flight from Kansas the first person to circumnavigate the globe solo in a balloon -- will begin his attempt at the first solo, nonstop flight around the world without refueling from an airport in Salina.",3
176,"The Interlagos Race Report: Fernandos flawless performance After taking risks at the start, using dry tyres in the wet, Fernando finished fourth behind Montoya, Raikkonen and Barrichello.",1
177,Iraqis aim to decide new assembly The national conference on Iraq #39;s future is going into an unscheduled fourth day as delegates hammer out the shape of the first post-war parliament. ,0
178,"Players fit to drop, warns Rusedski The news that Tim Henman is on the road to recovery from his magnesium deficiency will have come as good news to his followers in Switzerland - and after Roger Federer #39;s last-minute withdrawal ",1
179,"Aussies cant wait to face Black Caps London: Australian cricketers are hungry for some action and ravenous to get stuck into New Zealands one-day team at The Oval, captain Ricky Ponting said on Wednesday.",1
180,"Exxon Executive to Retire Harry J. Longwell, executive vice president at Exxon Mobil, will retire at the end of the year, the company said yesterday. Mr. Longwell, 63, is retiring after 41 years.",2
181,"Camcorders Finally Find Hard Drives JVC is introducing two camcorders that abandon tape and discs altogether, recording onto removable hard drives.",3
182,"Coke Says 2nd-Half Profit Will Miss Target he Coca-Cola Company warned yesterday that its earnings for the second half of the year would fall short of forecasts, citing competitive pressures in North America and unseasonably cool and rainy weather in Europe.",2
183,"It's a championship heavy wait They are like a big lobster pot on a piping hot stove, churning and bubbling, ready to boil over. The Red Sox have a 3-games-to-none lead over the Cardinals in the 2004 World Series, and all of their dreams -- and yours -- are about to come true. The local nine is bursting with optimism, yet the ...",1
184,"Afghan President, Rival Campaign Despite Threats  KABUL (Reuters) - The two main rivals in Afghanistan's  first presidential election threw themselves into campaigning  Tuesday, drawing crowds of supporters four days before a vote  that many hope could be a turning point for the war-torn  nation.",0
185,Feds probe J amp;J Procrit sales BOSTON (CBS.MW) -- Federal investigators have asked Johnson  amp; Johnson to turn over documents related to the sales and marketing of its anti-anemia product Procrit.,2
186,"Is there money in being 'green'? Solar Data Centers, a Web-hosting company, plans to power its servers on electricity generated by solar panels.",3
